order_id,date,year,month,weekday,item,category,quantity,unit_price,total_revenue,unit_cost,total_cost,total_profit,payment_method,waiter,channel
3607,2024-04-13,2024,4,5,Pasta,Main,1,49.16,49.16,25.56,25.56,23.6,Credit Card,Diego,Delivery
3608,2024-04-06,2024,4,5,Salad,Starter,2,24.37,48.74,10.97,21.94,26.8,Pix,Diego,Delivery
3609,2024-08-11,2024,8,6,Burger,Main,1,31.58,31.58,17.37,17.37,14.21,Debit Card,Ana,Delivery
3610,2024-08-25,2024,8,6,Pasta,Main,1,48.41,48.41,25.17,25.17,23.24,Cash,Ana,Takeaway
3611,2024-08-22,2024,8,3,Soda,Drink,1,10.33,10.33,3.62,3.62,6.71,Debit Card,Bruno,Delivery
3612,2024-02-26,2024,2,0,Sushi,Main,3,59.51,178.53,35.71,107.13,71.4,Credit Card,Carla,Delivery
3613,2024-03-31,2024,3,6,Fries,Side,5,23.9,119.5,9.56,47.8,71.7,Cash,Diego,Takeaway
3614,2024-02-03,2024,2,5,Beer,Drink,10,16.75,167.5,7.54,75.4,92.1,Pix,Carla,Delivery
3615,2024-11-25,2024,11,0,Salad,Starter,3,35.09,105.27,15.79,47.37,57.9,Pix,Bruno,Takeaway
3616,2024-05-21,2024,5,1,Dessert,Dessert,2,30.14,60.28,12.66,25.32,34.96,Pix,Carla,Dine-in
3617,2024-09-02,2024,9,0,Salad,Starter,4,34.55,138.2,15.55,62.2,76.0,Pix,Bruno,Dine-in
3618,2024-04-30,2024,4,1,Dessert,Dessert,1,18.58,18.58,7.8,7.8,10.78,Pix,Bruno,Takeaway
3619,2024-09-17,2024,9,1,Pasta,Main,3,54.84,164.52,28.52,85.56,78.96,Cash,Carla,Takeaway
3620,2024-07-08,2024,7,0,Soda,Drink,1,11.56,11.56,4.05,4.05,7.51,Debit Card,Ana,Delivery
3621,2024-12-03,2024,12,1,Soda,Drink,1,8.76,8.76,3.07,3.07,5.69,Debit Card,Diego,Dine-in
3622,2024-02-02,2024,2,4,Beer,Drink,1,20.04,20.04,9.02,9.02,11.02,Cash,Bruno,Delivery
3623,2024-05-09,2024,5,3,Salad,Starter,3,23.17,69.51,10.43,31.29,38.22,Credit Card,Diego,Takeaway
3624,2024-01-02,2024,1,1,Pasta,Main,2,55.62,111.24,28.92,57.84,53.4,Cash,Carla,Takeaway
3625,2024-10-10,2024,10,3,Fries,Side,3,22.61,67.83,9.04,27.12,40.71,Debit Card,Ana,Delivery
3626,2024-04-09,2024,4,1,Pasta,Main,2,60.22,120.44,31.31,62.62,57.82,Cash,Carla,Takeaway
3627,2024-08-05,2024,8,0,Sushi,Main,2,73.58,147.16,44.15,88.3,58.86,Debit Card,Eduarda,Dine-in
3628,2024-11-17,2024,11,6,Fries,Side,1,21.91,21.91,8.76,8.76,13.15,Debit Card,Ana,Delivery
3629,2024-08-29,2024,8,3,Beer,Drink,1,23.12,23.12,10.4,10.4,12.72,Credit Card,Bruno,Delivery
3630,2024-01-24,2024,1,2,Steak,Main,3,112.82,338.46,65.44,196.32,142.14,Debit Card,Diego,Dine-in
3631,2024-09-29,2024,9,6,Steak,Main,1,107.08,107.08,62.11,62.11,44.97,Pix,Bruno,Delivery
3632,2024-10-14,2024,10,0,Burger,Main,1,36.08,36.08,19.84,19.84,16.24,Cash,Ana,Takeaway
3633,2024-03-11,2024,3,0,Salad,Starter,3,26.95,80.85,12.13,36.39,44.46,Pix,Ana,Dine-in
3634,2024-08-27,2024,8,1,Fries,Side,2,25.86,51.72,10.34,20.68,31.04,Cash,Ana,Takeaway
3635,2024-10-07,2024,10,0,Dessert,Dessert,2,31.48,62.96,13.22,26.44,36.52,Credit Card,Bruno,Takeaway
3636,2024-04-19,2024,4,4,Salad,Starter,5,24.05,120.25,10.82,54.1,66.15,Debit Card,Ana,Dine-in
3637,2024-05-11,2024,5,5,Burger,Main,2,29.39,58.78,16.16,32.32,26.46,Pix,Ana,Delivery
3638,2024-11-25,2024,11,0,Beer,Drink,1,22.58,22.58,10.16,10.16,12.42,Pix,Bruno,Dine-in
3639,2024-06-23,2024,6,6,Salad,Starter,1,34.85,34.85,15.68,15.68,19.17,Cash,Ana,Delivery
3640,2024-11-02,2024,11,5,Soda,Drink,5,12.22,61.1,4.28,21.4,39.7,Credit Card,Ana,Delivery
3641,2024-12-18,2024,12,2,Sushi,Main,1,68.43,68.43,41.06,41.06,27.37,Credit Card,Ana,Delivery
3642,2024-04-20,2024,4,5,Fries,Side,1,21.12,21.12,8.45,8.45,12.67,Debit Card,Ana,Dine-in
3643,2024-09-14,2024,9,5,Beer,Drink,1,17.03,17.03,7.66,7.66,9.37,Credit Card,Eduarda,Delivery
3644,2024-01-01,2024,1,0,Fries,Side,1,19.06,19.06,7.62,7.62,11.44,Debit Card,Carla,Delivery
3645,2024-10-11,2024,10,4,Pasta,Main,1,59.9,59.9,31.15,31.15,28.75,Cash,Ana,Takeaway
3646,2024-10-19,2024,10,5,Burger,Main,2,42.76,85.52,23.52,47.04,38.48,Debit Card,Bruno,Dine-in
3647,2024-03-21,2024,3,3,Salad,Starter,2,31.86,63.72,14.34,28.68,35.04,Cash,Bruno,Dine-in
3648,2024-04-17,2024,4,2,Salad,Starter,3,27.13,81.39,12.21,36.63,44.76,Credit Card,Carla,Delivery
3649,2024-02-01,2024,2,3,Dessert,Dessert,1,24.46,24.46,10.27,10.27,14.19,Credit Card,Eduarda,Dine-in
3650,2024-01-17,2024,1,2,Pizza,Main,5,59.27,296.35,29.64,148.2,148.15,Credit Card,Carla,Takeaway
3651,2024-06-02,2024,6,6,Fries,Side,1,16.58,16.58,6.63,6.63,9.95,Credit Card,Ana,Dine-in
3652,2024-08-30,2024,8,4,Fries,Side,3,17.59,52.77,7.04,21.12,31.65,Cash,Bruno,Delivery
3653,2024-01-18,2024,1,3,Soda,Drink,3,11.19,33.57,3.92,11.76,21.81,Credit Card,Diego,Dine-in
3654,2024-02-13,2024,2,1,Pasta,Main,2,46.09,92.18,23.97,47.94,44.24,Credit Card,Ana,Dine-in
3655,2024-07-31,2024,7,2,Pizza,Main,2,61.3,122.6,30.65,61.3,61.3,Pix,Bruno,Takeaway
3656,2024-03-26,2024,3,1,Sushi,Main,1,75.92,75.92,45.55,45.55,30.37,Debit Card,Diego,Dine-in
3657,2024-10-31,2024,10,3,Soda,Drink,2,11.14,22.28,3.9,7.8,14.48,Credit Card,Diego,Delivery
3658,2024-03-29,2024,3,4,Beer,Drink,1,15.59,15.59,7.02,7.02,8.57,Pix,Carla,Delivery
3659,2024-05-13,2024,5,0,Beer,Drink,2,15.28,30.56,6.88,13.76,16.8,Credit Card,Ana,Dine-in
3660,2024-07-26,2024,7,4,Sushi,Main,2,82.59,165.18,49.55,99.1,66.08,Pix,Eduarda,Delivery
3661,2024-02-16,2024,2,4,Beer,Drink,3,13.4,40.2,6.03,18.09,22.11,Cash,Bruno,Dine-in
3662,2024-04-27,2024,4,5,Soda,Drink,2,10.25,20.5,3.59,7.18,13.32,Cash,Eduarda,Delivery
3663,2024-07-21,2024,7,6,Beer,Drink,1,20.07,20.07,9.03,9.03,11.04,Credit Card,Ana,Takeaway
3664,2024-04-02,2024,4,1,Soda,Drink,2,10.07,20.14,3.52,7.04,13.1,Credit Card,Bruno,Dine-in
3665,2024-01-26,2024,1,4,Soda,Drink,3,12.01,36.03,4.2,12.6,23.43,Cash,Bruno,Takeaway
3666,2024-10-09,2024,10,2,Pizza,Main,3,77.79,233.37,38.9,116.7,116.67,Debit Card,Eduarda,Takeaway
3667,2024-02-17,2024,2,5,Sushi,Main,1,95.41,95.41,57.25,57.25,38.16,Debit Card,Carla,Takeaway
3668,2024-03-10,2024,3,6,Pasta,Main,1,43.49,43.49,22.61,22.61,20.88,Cash,Diego,Delivery
3669,2024-04-15,2024,4,0,Pasta,Main,2,49.3,98.6,25.64,51.28,47.32,Credit Card,Ana,Takeaway
3670,2024-03-16,2024,3,5,Beer,Drink,1,22.19,22.19,9.99,9.99,12.2,Pix,Ana,Delivery
3671,2024-11-20,2024,11,2,Soda,Drink,5,8.95,44.75,3.13,15.65,29.1,Cash,Carla,Delivery
3672,2024-03-25,2024,3,0,Sushi,Main,3,94.16,282.48,56.5,169.5,112.98,Debit Card,Ana,Dine-in
3673,2024-01-06,2024,1,5,Burger,Main,1,31.59,31.59,17.37,17.37,14.22,Cash,Ana,Dine-in
3674,2024-06-14,2024,6,4,Pasta,Main,6,45.58,273.48,23.7,142.2,131.28,Cash,Ana,Takeaway
3675,2024-04-07,2024,4,6,Dessert,Dessert,6,23.18,139.08,9.74,58.44,80.64,Cash,Diego,Takeaway
3676,2024-11-27,2024,11,2,Steak,Main,3,92.22,276.66,53.49,160.47,116.19,Cash,Eduarda,Dine-in
3677,2024-03-17,2024,3,6,Steak,Main,3,86.75,260.25,50.31,150.93,109.32,Debit Card,Diego,Takeaway
3678,2024-02-28,2024,2,2,Soda,Drink,1,9.22,9.22,3.23,3.23,5.99,Debit Card,Carla,Delivery
3679,2024-03-22,2024,3,4,Pizza,Main,2,72.66,145.32,36.33,72.66,72.66,Credit Card,Eduarda,Takeaway
3680,2024-10-22,2024,10,1,Soda,Drink,1,11.09,11.09,3.88,3.88,7.21,Pix,Carla,Delivery
3681,2024-09-24,2024,9,1,Pizza,Main,5,60.63,303.15,30.32,151.6,151.55,Credit Card,Bruno,Delivery
3682,2024-09-13,2024,9,4,Beer,Drink,5,20.99,104.95,9.45,47.25,57.7,Cash,Carla,Delivery
3683,2024-08-28,2024,8,2,Burger,Main,3,32.7,98.1,17.99,53.97,44.13,Pix,Diego,Dine-in
3684,2024-01-23,2024,1,1,Beer,Drink,2,20.46,40.92,9.21,18.42,22.5,Cash,Ana,Takeaway
3685,2024-05-13,2024,5,0,Salad,Starter,3,35.82,107.46,16.12,48.36,59.1,Pix,Carla,Takeaway
3686,2024-06-23,2024,6,6,Pizza,Main,1,51.0,51.0,25.5,25.5,25.5,Debit Card,Eduarda,Delivery
3687,2024-09-28,2024,9,5,Pasta,Main,2,53.16,106.32,27.64,55.28,51.04,Pix,Diego,Takeaway
3688,2024-03-03,2024,3,6,Salad,Starter,1,33.84,33.84,15.23,15.23,18.61,Pix,Bruno,Delivery
3689,2024-09-18,2024,9,2,Salad,Starter,1,34.15,34.15,15.37,15.37,18.78,Debit Card,Carla,Takeaway
3690,2024-01-26,2024,1,4,Steak,Main,5,75.64,378.2,43.87,219.35,158.85,Debit Card,Bruno,Takeaway
3691,2024-07-11,2024,7,3,Burger,Main,1,39.64,39.64,21.8,21.8,17.84,Cash,Diego,Dine-in
3692,2024-07-27,2024,7,5,Salad,Starter,1,33.74,33.74,15.18,15.18,18.56,Credit Card,Diego,Takeaway
3693,2024-11-10,2024,11,6,Soda,Drink,3,11.81,35.43,4.13,12.39,23.04,Pix,Eduarda,Delivery
3694,2024-01-09,2024,1,1,Beer,Drink,1,20.11,20.11,9.05,9.05,11.06,Credit Card,Bruno,Dine-in
3695,2024-02-01,2024,2,3,Sushi,Main,1,67.57,67.57,40.54,40.54,27.03,Cash,Ana,Delivery
3696,2024-05-09,2024,5,3,Soda,Drink,1,9.8,9.8,3.43,3.43,6.37,Cash,Eduarda,Takeaway
3697,2024-01-03,2024,1,2,Sushi,Main,1,94.84,94.84,56.9,56.9,37.94,Debit Card,Bruno,Takeaway
3698,2024-08-30,2024,8,4,Dessert,Dessert,5,25.8,129.0,10.84,54.2,74.8,Credit Card,Eduarda,Dine-in
3699,2024-07-12,2024,7,4,Salad,Starter,1,26.58,26.58,11.96,11.96,14.62,Cash,Diego,Delivery
3700,2024-05-04,2024,5,5,Pasta,Main,1,48.28,48.28,25.11,25.11,23.17,Cash,Bruno,Takeaway
3701,2024-07-23,2024,7,1,Beer,Drink,2,18.29,36.58,8.23,16.46,20.12,Debit Card,Bruno,Takeaway
3702,2024-10-19,2024,10,5,Sushi,Main,2,98.23,196.46,58.94,117.88,78.58,Pix,Carla,Dine-in
3703,2024-01-11,2024,1,3,Salad,Starter,1,30.05,30.05,13.52,13.52,16.53,Pix,Bruno,Delivery
3704,2024-09-27,2024,9,4,Fries,Side,3,19.65,58.95,7.86,23.58,35.37,Credit Card,Ana,Delivery
3705,2024-05-08,2024,5,2,Pizza,Main,3,62.32,186.96,31.16,93.48,93.48,Pix,Ana,Delivery
3706,2024-05-29,2024,5,2,Fries,Side,2,17.15,34.3,6.86,13.72,20.58,Credit Card,Carla,Delivery
3707,2024-05-28,2024,5,1,Burger,Main,5,29.81,149.05,16.4,82.0,67.05,Credit Card,Diego,Dine-in
3708,2024-12-11,2024,12,2,Steak,Main,1,95.22,95.22,55.23,55.23,39.99,Debit Card,Eduarda,Takeaway
3709,2024-04-05,2024,4,4,Sushi,Main,2,73.87,147.74,44.32,88.64,59.1,Credit Card,Ana,Takeaway
3710,2024-02-13,2024,2,1,Dessert,Dessert,1,30.19,30.19,12.68,12.68,17.51,Pix,Carla,Delivery
3711,2024-05-23,2024,5,3,Sushi,Main,3,78.47,235.41,47.08,141.24,94.17,Cash,Bruno,Takeaway
3712,2024-02-25,2024,2,6,Steak,Main,1,99.74,99.74,57.85,57.85,41.89,Credit Card,Eduarda,Takeaway
3713,2024-09-13,2024,9,4,Soda,Drink,1,10.86,10.86,3.8,3.8,7.06,Credit Card,Carla,Delivery
3714,2024-03-09,2024,3,5,Dessert,Dessert,5,23.21,116.05,9.75,48.75,67.3,Cash,Carla,Dine-in
3715,2024-05-28,2024,5,1,Burger,Main,5,29.86,149.3,16.42,82.1,67.2,Debit Card,Bruno,Dine-in
3716,2024-04-20,2024,4,5,Salad,Starter,1,26.07,26.07,11.73,11.73,14.34,Debit Card,Bruno,Takeaway
3717,2024-05-11,2024,5,5,Beer,Drink,7,17.28,120.96,7.78,54.46,66.5,Debit Card,Ana,Delivery
3718,2024-04-23,2024,4,1,Pasta,Main,1,55.63,55.63,28.93,28.93,26.7,Cash,Ana,Dine-in
3719,2024-12-30,2024,12,0,Beer,Drink,2,22.96,45.92,10.33,20.66,25.26,Pix,Eduarda,Delivery
3720,2024-03-04,2024,3,0,Soda,Drink,2,10.85,21.7,3.8,7.6,14.1,Cash,Eduarda,Dine-in
3721,2024-05-03,2024,5,4,Beer,Drink,6,14.24,85.44,6.41,38.46,46.98,Cash,Bruno,Delivery
3722,2024-04-20,2024,4,5,Pasta,Main,2,40.53,81.06,21.08,42.16,38.9,Pix,Carla,Dine-in
3723,2024-01-21,2024,1,6,Fries,Side,2,21.82,43.64,8.73,17.46,26.18,Cash,Ana,Dine-in
3724,2024-11-09,2024,11,5,Soda,Drink,2,10.69,21.38,3.74,7.48,13.9,Pix,Carla,Delivery
3725,2024-02-18,2024,2,6,Dessert,Dessert,1,23.61,23.61,9.92,9.92,13.69,Pix,Eduarda,Takeaway
3726,2024-09-25,2024,9,2,Burger,Main,1,37.39,37.39,20.56,20.56,16.83,Cash,Bruno,Dine-in
3727,2024-01-14,2024,1,6,Burger,Main,1,32.41,32.41,17.83,17.83,14.58,Cash,Carla,Delivery
3728,2024-02-27,2024,2,1,Soda,Drink,4,8.64,34.56,3.02,12.08,22.48,Credit Card,Eduarda,Takeaway
3729,2024-01-07,2024,1,6,Salad,Starter,3,28.79,86.37,12.96,38.88,47.49,Pix,Carla,Delivery
3730,2024-11-22,2024,11,4,Dessert,Dessert,1,24.66,24.66,10.36,10.36,14.3,Debit Card,Carla,Takeaway
3731,2024-03-02,2024,3,5,Fries,Side,1,18.64,18.64,7.46,7.46,11.18,Cash,Eduarda,Takeaway
3732,2024-04-19,2024,4,4,Fries,Side,3,17.72,53.16,7.09,21.27,31.89,Debit Card,Eduarda,Delivery
3733,2024-03-09,2024,3,5,Burger,Main,5,42.48,212.4,23.36,116.8,95.6,Cash,Carla,Takeaway
3734,2024-02-06,2024,2,1,Pizza,Main,4,51.3,205.2,25.65,102.6,102.6,Debit Card,Ana,Takeaway
3735,2024-05-29,2024,5,2,Salad,Starter,2,34.03,68.06,15.31,30.62,37.44,Credit Card,Diego,Takeaway
3736,2024-09-01,2024,9,6,Steak,Main,1,108.49,108.49,62.92,62.92,45.57,Cash,Eduarda,Dine-in
3737,2024-07-27,2024,7,5,Salad,Starter,1,32.2,32.2,14.49,14.49,17.71,Credit Card,Bruno,Dine-in
3738,2024-11-06,2024,11,2,Beer,Drink,1,17.3,17.3,7.79,7.79,9.51,Credit Card,Ana,Dine-in
3739,2024-08-19,2024,8,0,Sushi,Main,3,73.95,221.85,44.37,133.11,88.74,Debit Card,Carla,Delivery
3740,2024-02-09,2024,2,4,Pizza,Main,1,73.57,73.57,36.78,36.78,36.79,Debit Card,Ana,Takeaway
3741,2024-05-30,2024,5,3,Pasta,Main,1,57.87,57.87,30.09,30.09,27.78,Pix,Ana,Delivery
3742,2024-11-18,2024,11,0,Burger,Main,3,36.98,110.94,20.34,61.02,49.92,Debit Card,Bruno,Delivery
3743,2024-07-21,2024,7,6,Fries,Side,3,25.55,76.65,10.22,30.66,45.99,Pix,Ana,Takeaway
3744,2024-12-21,2024,12,5,Pizza,Main,1,74.08,74.08,37.04,37.04,37.04,Cash,Bruno,Delivery
3745,2024-01-10,2024,1,2,Burger,Main,1,29.02,29.02,15.96,15.96,13.06,Credit Card,Ana,Takeaway
3746,2024-04-14,2024,4,6,Steak,Main,1,66.93,66.93,38.82,38.82,28.11,Pix,Diego,Takeaway
3747,2024-02-15,2024,2,3,Burger,Main,1,30.55,30.55,16.8,16.8,13.75,Pix,Bruno,Takeaway
3748,2024-08-21,2024,8,2,Pizza,Main,3,53.78,161.34,26.89,80.67,80.67,Debit Card,Bruno,Dine-in
3749,2024-03-30,2024,3,5,Salad,Starter,1,22.87,22.87,10.29,10.29,12.58,Debit Card,Carla,Delivery
3750,2024-01-27,2024,1,5,Fries,Side,3,17.68,53.04,7.07,21.21,31.83,Credit Card,Diego,Takeaway
3751,2024-02-25,2024,2,6,Dessert,Dessert,3,19.66,58.98,8.26,24.78,34.2,Pix,Diego,Takeaway
3752,2024-11-25,2024,11,0,Pasta,Main,4,58.17,232.68,30.25,121.0,111.68,Credit Card,Eduarda,Delivery
3753,2024-05-28,2024,5,1,Burger,Main,1,42.44,42.44,23.34,23.34,19.1,Cash,Bruno,Delivery
3754,2024-10-10,2024,10,3,Burger,Main,1,36.18,36.18,19.9,19.9,16.28,Pix,Bruno,Delivery
3755,2024-06-01,2024,6,5,Salad,Starter,2,29.49,58.98,13.27,26.54,32.44,Pix,Eduarda,Takeaway
3756,2024-09-27,2024,9,4,Pasta,Main,5,62.25,311.25,32.37,161.85,149.4,Pix,Ana,Dine-in
3757,2024-04-29,2024,4,0,Steak,Main,1,78.06,78.06,45.27,45.27,32.79,Cash,Ana,Dine-in
3758,2024-12-07,2024,12,5,Steak,Main,2,90.27,180.54,52.36,104.72,75.82,Pix,Ana,Takeaway
3759,2024-01-25,2024,1,3,Soda,Drink,2,9.82,19.64,3.44,6.88,12.76,Debit Card,Eduarda,Takeaway
3760,2024-12-28,2024,12,5,Pizza,Main,3,53.44,160.32,26.72,80.16,80.16,Debit Card,Carla,Takeaway
3761,2024-04-03,2024,4,2,Burger,Main,3,41.28,123.84,22.7,68.1,55.74,Pix,Carla,Takeaway
3762,2024-03-25,2024,3,0,Fries,Side,1,23.11,23.11,9.24,9.24,13.87,Pix,Eduarda,Takeaway
3763,2024-07-11,2024,7,3,Sushi,Main,2,73.37,146.74,44.02,88.04,58.7,Pix,Ana,Takeaway
3764,2024-05-31,2024,5,4,Pasta,Main,3,48.62,145.86,25.28,75.84,70.02,Debit Card,Eduarda,Delivery
3765,2024-11-22,2024,11,4,Beer,Drink,1,14.61,14.61,6.57,6.57,8.04,Credit Card,Bruno,Delivery
3766,2024-10-16,2024,10,2,Pizza,Main,1,65.69,65.69,32.84,32.84,32.85,Debit Card,Ana,Takeaway
3767,2024-06-07,2024,6,4,Beer,Drink,2,19.61,39.22,8.82,17.64,21.58,Credit Card,Bruno,Dine-in
3768,2024-02-25,2024,2,6,Pasta,Main,2,60.52,121.04,31.47,62.94,58.1,Credit Card,Carla,Dine-in
3769,2024-08-08,2024,8,3,Fries,Side,5,24.04,120.2,9.62,48.1,72.1,Cash,Diego,Takeaway
3770,2024-12-24,2024,12,1,Burger,Main,2,36.22,72.44,19.92,39.84,32.6,Pix,Bruno,Delivery
3771,2024-11-23,2024,11,5,Pizza,Main,2,49.88,99.76,24.94,49.88,49.88,Pix,Diego,Dine-in
3772,2024-11-24,2024,11,6,Dessert,Dessert,1,28.91,28.91,12.14,12.14,16.77,Credit Card,Bruno,Delivery
3773,2024-10-14,2024,10,0,Salad,Starter,1,25.95,25.95,11.68,11.68,14.27,Credit Card,Carla,Takeaway
3774,2024-12-05,2024,12,3,Beer,Drink,1,18.97,18.97,8.54,8.54,10.43,Debit Card,Bruno,Takeaway
3775,2024-03-11,2024,3,0,Soda,Drink,2,8.4,16.8,2.94,5.88,10.92,Cash,Carla,Dine-in
3776,2024-06-25,2024,6,1,Fries,Side,3,24.59,73.77,9.84,29.52,44.25,Cash,Bruno,Takeaway
3777,2024-10-16,2024,10,2,Beer,Drink,2,20.08,40.16,9.04,18.08,22.08,Pix,Carla,Dine-in
3778,2024-10-08,2024,10,1,Pasta,Main,1,58.41,58.41,30.37,30.37,28.04,Pix,Eduarda,Delivery
3779,2024-10-05,2024,10,5,Pasta,Main,2,60.9,121.8,31.67,63.34,58.46,Pix,Carla,Dine-in
3780,2024-10-08,2024,10,1,Fries,Side,2,19.82,39.64,7.93,15.86,23.78,Pix,Carla,Delivery
3781,2024-11-18,2024,11,0,Pizza,Main,3,77.7,233.1,38.85,116.55,116.55,Credit Card,Ana,Takeaway
3782,2024-09-03,2024,9,1,Fries,Side,2,24.97,49.94,9.99,19.98,29.96,Cash,Bruno,Dine-in
3783,2024-09-27,2024,9,4,Steak,Main,3,78.1,234.3,45.3,135.9,98.4,Debit Card,Ana,Delivery
3784,2024-04-08,2024,4,0,Sushi,Main,3,74.4,223.2,44.64,133.92,89.28,Pix,Eduarda,Dine-in
3785,2024-05-03,2024,5,4,Beer,Drink,3,13.19,39.57,5.94,17.82,21.75,Debit Card,Eduarda,Delivery
3786,2024-11-16,2024,11,5,Burger,Main,1,40.02,40.02,22.01,22.01,18.01,Cash,Bruno,Delivery
3787,2024-04-24,2024,4,2,Burger,Main,1,28.95,28.95,15.92,15.92,13.03,Cash,Eduarda,Delivery
3788,2024-11-03,2024,11,6,Fries,Side,1,18.57,18.57,7.43,7.43,11.14,Pix,Ana,Dine-in
3789,2024-02-29,2024,2,3,Fries,Side,1,22.21,22.21,8.88,8.88,13.33,Credit Card,Ana,Dine-in
3790,2024-12-08,2024,12,6,Salad,Starter,1,32.29,32.29,14.53,14.53,17.76,Debit Card,Ana,Dine-in
3791,2024-02-03,2024,2,5,Fries,Side,2,24.51,49.02,9.8,19.6,29.42,Cash,Eduarda,Takeaway
3792,2024-05-22,2024,5,2,Pizza,Main,1,75.24,75.24,37.62,37.62,37.62,Debit Card,Eduarda,Dine-in
3793,2024-06-13,2024,6,3,Burger,Main,1,33.98,33.98,18.69,18.69,15.29,Pix,Diego,Dine-in
3794,2024-11-18,2024,11,0,Soda,Drink,2,10.25,20.5,3.59,7.18,13.32,Credit Card,Eduarda,Delivery
3795,2024-11-24,2024,11,6,Fries,Side,1,17.36,17.36,6.94,6.94,10.42,Credit Card,Ana,Takeaway
3796,2024-07-07,2024,7,6,Salad,Starter,1,33.84,33.84,15.23,15.23,18.61,Debit Card,Carla,Dine-in
3797,2024-09-10,2024,9,1,Dessert,Dessert,1,26.54,26.54,11.15,11.15,15.39,Pix,Eduarda,Delivery
3798,2024-07-19,2024,7,4,Pasta,Main,2,54.36,108.72,28.27,56.54,52.18,Cash,Diego,Dine-in
3799,2024-07-25,2024,7,3,Fries,Side,2,20.82,41.64,8.33,16.66,24.98,Credit Card,Eduarda,Dine-in
3800,2024-06-25,2024,6,1,Burger,Main,1,29.47,29.47,16.21,16.21,13.26,Cash,Diego,Takeaway
3801,2024-11-16,2024,11,5,Dessert,Dessert,3,21.66,64.98,9.1,27.3,37.68,Pix,Ana,Dine-in
3802,2024-10-16,2024,10,2,Beer,Drink,1,17.22,17.22,7.75,7.75,9.47,Cash,Carla,Dine-in
3803,2024-07-22,2024,7,0,Soda,Drink,2,11.56,23.12,4.05,8.1,15.02,Debit Card,Ana,Dine-in
3804,2024-04-11,2024,4,3,Salad,Starter,3,25.37,76.11,11.42,34.26,41.85,Pix,Bruno,Dine-in
3805,2024-03-08,2024,3,4,Steak,Main,1,99.29,99.29,57.59,57.59,41.7,Debit Card,Bruno,Dine-in
3806,2024-06-25,2024,6,1,Fries,Side,1,20.92,20.92,8.37,8.37,12.55,Cash,Diego,Takeaway
3807,2024-02-10,2024,2,5,Dessert,Dessert,3,21.47,64.41,9.02,27.06,37.35,Cash,Bruno,Dine-in
3808,2024-12-13,2024,12,4,Pizza,Main,2,57.04,114.08,28.52,57.04,57.04,Cash,Eduarda,Dine-in
3809,2024-01-01,2024,1,0,Fries,Side,1,22.71,22.71,9.08,9.08,13.63,Cash,Bruno,Delivery
3810,2024-05-01,2024,5,2,Soda,Drink,1,8.33,8.33,2.92,2.92,5.41,Debit Card,Bruno,Delivery
3811,2024-09-10,2024,9,1,Soda,Drink,6,11.91,71.46,4.17,25.02,46.44,Debit Card,Diego,Dine-in
3812,2024-04-07,2024,4,6,Salad,Starter,1,32.59,32.59,14.67,14.67,17.92,Pix,Ana,Takeaway
3813,2024-10-06,2024,10,6,Sushi,Main,3,88.3,264.9,52.98,158.94,105.96,Debit Card,Carla,Takeaway
3814,2024-01-26,2024,1,4,Pasta,Main,2,53.27,106.54,27.7,55.4,51.14,Debit Card,Ana,Dine-in
3815,2024-07-21,2024,7,6,Sushi,Main,2,71.38,142.76,42.83,85.66,57.1,Cash,Ana,Delivery
3816,2024-05-21,2024,5,1,Sushi,Main,1,77.05,77.05,46.23,46.23,30.82,Cash,Bruno,Delivery
3817,2024-04-14,2024,4,6,Sushi,Main,1,58.2,58.2,34.92,34.92,23.28,Cash,Diego,Delivery
3818,2024-09-30,2024,9,0,Pizza,Main,1,72.7,72.7,36.35,36.35,36.35,Credit Card,Diego,Takeaway
3819,2024-09-12,2024,9,3,Soda,Drink,3,11.61,34.83,4.06,12.18,22.65,Credit Card,Bruno,Dine-in
3820,2024-01-08,2024,1,0,Pasta,Main,1,44.45,44.45,23.11,23.11,21.34,Cash,Diego,Takeaway
3821,2024-10-01,2024,10,1,Pasta,Main,2,43.04,86.08,22.38,44.76,41.32,Cash,Bruno,Delivery
3822,2024-09-22,2024,9,6,Fries,Side,3,15.99,47.97,6.4,19.2,28.77,Credit Card,Eduarda,Takeaway
3823,2024-06-23,2024,6,6,Dessert,Dessert,1,25.57,25.57,10.74,10.74,14.83,Pix,Bruno,Delivery
3824,2024-04-28,2024,4,6,Soda,Drink,1,9.37,9.37,3.28,3.28,6.09,Credit Card,Ana,Takeaway
3825,2024-03-31,2024,3,6,Soda,Drink,3,9.7,29.1,3.39,10.17,18.93,Debit Card,Diego,Dine-in
3826,2024-06-22,2024,6,5,Salad,Starter,2,31.43,62.86,14.14,28.28,34.58,Pix,Ana,Delivery
3827,2024-12-25,2024,12,2,Beer,Drink,3,18.21,54.63,8.19,24.57,30.06,Pix,Diego,Takeaway
3828,2024-03-01,2024,3,4,Dessert,Dessert,3,19.32,57.96,8.11,24.33,33.63,Pix,Ana,Delivery
3829,2024-09-11,2024,9,2,Salad,Starter,2,30.46,60.92,13.71,27.42,33.5,Pix,Eduarda,Dine-in
3830,2024-01-08,2024,1,0,Steak,Main,5,78.36,391.8,45.45,227.25,164.55,Cash,Diego,Takeaway
